Threshold,BiMo-0.05,BiMo-0.1,BiMo-0.15,BiMo-0.2,BiMo-0.25,BiMo-0.3,BiMo-0.35,BiMo-0.4,BiMo-0.45,BiMo-0.5,BiMo-0.55,BiMo-0.6,BiMo-0.65,BiMo-0.7,BiMo-0.75,BiMo-0.8,BiMo-0.9,BiMo-0.95,BiMo-1.0,BiMo-0.85
8%=0.08,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
9%=0.09,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
10%=0.1,0.083333336,0.083333336,0.083333336,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
11%=0.11,0.083333336,0.083333336,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.083333336
12%=0.12,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.083333336
13%=0.13,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.125
14%=0.14,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.125
15%=0.15,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.166666672
1%=0.01,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.333333343,0.333333343,0.333333343,0.333333343,0.222222224,0.222222224
2%=0.02,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
3%=0.03,0.555555582,0.555555582,0.555555582,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448
4%=0.04,0.555555582,0.555555582,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582
5%=0.05,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.777777791,0.777777791,0.777777791,0.555555582
6%=0.06,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791
7%=0.07,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791
8%=0.08,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791
9%=0.09,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791
10%=0.1,0.666666687,0.666666687,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791
11%=0.11,0.666666687,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.777777791
12%=0.12,0.666666687,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791
13%=0.13,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791
14%=0.14,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791
15%=0.15,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791
1%=0.01,0.172413796,0.172413796,0.172413796,0.172413796,0.206896558,0.206896558,0.206896558,0.206896558,0.206896558,0.206896558,0.206896558,0.206896558,0.206896558,0.172413796,0.172413796,0.172413796,0.137931034,0.137931034,0.103448279,0.137931034
2%=0.02,0.275862068,0.275862068,0.310344815,0.310344815,0.344827592,0.344827592,0.344827592,0.344827592,0.344827592,0.344827592,0.310344815,0.310344815,0.310344815,0.310344815,0.310344815,0.310344815,0.275862068,0.206896558,0.172413796,0.275862068
3%=0.03,0.344827592,0.344827592,0.344827592,0.37931034,0.37931034,0.37931034,0.37931034,0.413793117,0.413793117,0.413793117,0.413793117,0.413793117,0.413793117,0.413793117,0.37931034,0.37931034,0.344827592,0.344827592,0.344827592,0.37931034
4%=0.04,0.413793117,0.413793117,0.413793117,0.413793117,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.413793117,0.413793117,0.413793117,0.413793117,0.413793117,0.37931034,0.37931034,0.413793117
5%=0.05,0.413793117,0.413793117,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.413793117,0.413793117,0.448275864
6%=0.06,0.413793117,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864
7%=0.07,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.448275864,0.482758611,0.482758611,0.482758611,0.482758611
8%=0.08,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.448275864,0.448275864,0.448275864,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.482758611,0.517241359
9%=0.09,0.517241359,0.517241359,0.517241359,0.517241359,0.517241359,0.517241359,0.517241359,0.517241359,0.482758611,0.517241359,0.551724136,0.551724136,0.517241359,0.551724136,0.551724136,0.551724136,0.517241359,0.517241359,0.517241359,0.551724136
10%=0.1,0.517241359,0.517241359,0.517241359,0.517241359,0.517241359,0.517241359,0.517241359,0.551724136,0.586206913,0.586206913,0.586206913,0.586206913,0.586206913,0.551724136,0.551724136,0.551724136,0.551724136,0.551724136,0.551724136,0.620689631
11%=0.11,0.586206913,0.586206913,0.551724136,0.551724136,0.551724136,0.551724136,0.586206913,0.620689631,0.620689631,0.620689631,0.620689631,0.586206913,0.586206913,0.620689631,0.620689631,0.620689631,0.586206913,0.586206913,0.586206913,0.655172408
12%=0.12,0.586206913,0.586206913,0.586206913,0.586206913,0.586206913,0.586206913,0.620689631,0.620689631,0.655172408,0.655172408,0.655172408,0.655172408,0.655172408,0.655172408,0.655172408,0.655172408,0.620689631,0.620689631,0.620689631,0.655172408
13%=0.13,0.620689631,0.586206913,0.586206913,0.586206913,0.620689631,0.655172408,0.655172408,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.655172408,0.655172408,0.655172408,0.689655185
14%=0.14,0.620689631,0.620689631,0.620689631,0.620689631,0.655172408,0.655172408,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185
15%=0.15,0.620689631,0.620689631,0.655172408,0.655172408,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.689655185,0.724137902
1%=0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2%=0.02,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037
3%=0.03,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075
4%=0.04,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075
5%=0.05,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.074074075,0.111111112,0.111111112,0.111111112,0.111111112
6%=0.06,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.148148149,0.148148149,0.148148149,0.148148149
7%=0.07,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.148148149,0.148148149,0.148148149,0.148148149
8%=0.08,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.148148149,0.185185179,0.185185179,0.185185179
9%=0.09,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.222222224,0.222222224,0.222222224
10%=0.1,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.185185179,0.222222224,0.222222224,0.222222224
11%=0.11,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.259259254
12%=0.12,0.222222224,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254
13%=0.13,0.222222224,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254,0.259259254
14%=0.14,0.222222224,0.259259254,0.259259254,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299,0.296296299
15%=0.15,0.259259254,0.259259254,0.296296299,0.296296299,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
1%=0.01,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336
2%=0.02,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.125,0.166666672
3%=0.03,0.125,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.125,0.166666672,0.208333328
4%=0.04,0.208333328,0.208333328,0.208333328,0.208333328,0.208333328,0.208333328,0.208333328,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.208333328,0.208333328,0.208333328,0.208333328,0.25,0.25
5%=0.05,0.25,0.25,0.25,0.25,0.25,0.291666657,0.291666657,0.291666657,0.25,0.25,0.25,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.333333343,0.291666657
6%=0.06,0.291666657,0.291666657,0.333333343,0.333333343,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.333333343,0.333333343,0.333333343,0.375,0.416666657,0.375
7%=0.07,0.291666657,0.291666657,0.333333343,0.333333343,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.291666657,0.333333343,0.333333343,0.333333343,0.333333343,0.375,0.375,0.458333343,0.375
8%=0.08,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.375,0.375,0.375,0.375,0.5,0.416666657
9%=0.09,0.375,0.375,0.375,0.375,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.375,0.375,0.375,0.375,0.416666657,0.5,0.458333343
10%=0.1,0.375,0.375,0.375,0.375,0.375,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.375,0.375,0.375,0.375,0.416666657,0.458333343,0.5,0.458333343
11%=0.11,0.375,0.416666657,0.375,0.375,0.375,0.375,0.375,0.375,0.333333343,0.333333343,0.333333343,0.375,0.375,0.375,0.375,0.375,0.458333343,0.458333343,0.5,0.5
12%=0.12,0.375,0.416666657,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.416666657,0.416666657,0.416666657,0.375,0.375,0.375,0.416666657,0.458333343,0.5,0.5,0.541666687
13%=0.13,0.416666657,0.416666657,0.416666657,0.416666657,0.375,0.375,0.416666657,0.458333343,0.458333343,0.458333343,0.416666657,0.416666657,0.458333343,0.458333343,0.458333343,0.458333343,0.5,0.541666687,0.5,0.583333313
14%=0.14,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.458333343,0.458333343,0.458333343,0.458333343,0.458333343,0.5,0.5,0.5,0.541666687,0.541666687,0.541666687,0.541666687,0.5,0.583333313
15%=0.15,0.458333343,0.416666657,0.416666657,0.416666657,0.458333343,0.416666657,0.458333343,0.458333343,0.458333343,0.458333343,0.458333343,0.5,0.5,0.541666687,0.541666687,0.541666687,0.583333313,0.583333313,0.5,0.625
1%=0.01,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.166666672,0.166666672,0.166666672,0,0.25
2%=0.02,0.5,0.5,0.5,0.416666657,0.416666657,0.416666657,0.5,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0,0.25
3%=0.03,0.5,0.5,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.5,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0,0.5
4%=0.04,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0,0.583333313
5%=0.05,0.75,0.75,0.666666687,0.666666687,0.666666687,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.083333336,0.666666687
6%=0.06,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.583333313,0.583333313,0.583333313,0.583333313,0.583333313,0.083333336,0.666666687
7%=0.07,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.75,0.75,0.75,0.75,0.75,0.666666687,0.583333313,0.083333336,0.666666687
8%=0.08,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.75,0.75,0.75,0.083333336,0.666666687
9%=0.09,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.75,0.083333336,0.75
10%=0.1,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.166666672,0.833333313
11%=0.11,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.333333343,0.833333313
12%=0.12,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.5,0.916666687
13%=0.13,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.666666687,0.916666687
14%=0.14,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.916666687,0.916666687,0.75,1
15%=0.15,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.916666687,1,1,1,1,0.75,1
1%=0.01,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.178571433,0.142857149,0.142857149,0.142857149,0.178571433,0.214285716,0.107142858,0.142857149
2%=0.02,0.285714298,0.285714298,0.285714298,0.321428567,0.357142866,0.357142866,0.357142866,0.357142866,0.321428567,0.321428567,0.321428567,0.321428567,0.285714298,0.321428567,0.321428567,0.357142866,0.321428567,0.321428567,0.285714298,0.321428567
3%=0.03,0.392857134,0.392857134,0.392857134,0.428571433,0.428571433,0.5,0.5,0.464285702,0.464285702,0.464285702,0.5,0.5,0.535714269,0.535714269,0.535714269,0.535714269,0.5,0.5,0.428571433,0.464285702
4%=0.04,0.464285702,0.464285702,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.607142866,0.642857134,0.642857134,0.642857134,0.678571403,0.642857134,0.607142866,0.607142866,0.607142866,0.607142866,0.464285702,0.571428597
5%=0.05,0.642857134,0.642857134,0.678571403,0.642857134,0.642857134,0.642857134,0.678571403,0.678571403,0.678571403,0.714285731,0.75,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.678571403,0.678571403,0.464285702,0.642857134
6%=0.06,0.714285731,0.714285731,0.714285731,0.714285731,0.75,0.75,0.75,0.75,0.75,0.75,0.785714269,0.785714269,0.785714269,0.785714269,0.785714269,0.785714269,0.785714269,0.785714269,0.5,0.714285731
7%=0.07,0.75,0.75,0.785714269,0.785714269,0.821428597,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.821428597,0.821428597,0.821428597,0.785714269,0.785714269,0.571428597,0.785714269
8%=0.08,0.785714269,0.821428597,0.821428597,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.607142866,0.785714269
9%=0.09,0.821428597,0.857142866,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.857142866,0.857142866,0.642857134,0.821428597
10%=0.1,0.821428597,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.642857134,0.892857134
11%=0.11,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.678571403,0.892857134
12%=0.12,0.928571403,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.678571403,0.892857134
13%=0.13,0.928571403,0.928571403,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.678571403,0.892857134
14%=0.14,0.928571403,0.928571403,0.928571403,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.678571403,0.892857134
15%=0.15,0.964285731,0.928571403,0.928571403,0.928571403,0.928571403,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.892857134,0.928571403,0.678571403,0.892857134
1%=0.01,0.166666672,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
2%=0.02,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.416666657,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.416666657,0.416666657,0.5,0.416666657
3%=0.03,0.5,0.5,0.583333313,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.583333313,0.583333313,0.583333313,0.583333313,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687
4%=0.04,0.75,0.75,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.916666687,0.916666687,0.916666687,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.916666687,0.916666687
5%=0.05,0.75,0.75,0.833333313,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,1,1,1,1
6%=0.06,0.833333313,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1
7%=0.07,0.833333313,0.916666687,0.916666687,0.916666687,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8%=0.08,0.833333313,0.916666687,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9%=0.09,0.833333313,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10%=0.1,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11%=0.11,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12%=0.12,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13%=0.13,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14%=0.14,0.916666687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15%=0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1%=0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2%=0.02,0.5,0.5,0.5,0.5,0.5,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0,0.166666672
3%=0.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.666666687,0.5,0.5,0.5,0.5,0.5,0.5,0,0.333333343
4%=0.04,0.5,0.5,0.5,0.5,0.5,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.833333313,0.666666687,0.666666687,0,0.333333343
5%=0.05,0.5,0.5,0.5,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0,0.666666687
6%=0.06,0.5,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0,0.666666687
7%=0.07,0.5,0.666666687,0.666666687,0.666666687,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0,0.666666687
8%=0.08,0.666666687,0.666666687,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.333333343,0.666666687
